ACSSF,2019m1,nc,000,0178,0000122,4555,2491,2450,3216,2456,4555,1320,1563,2804,3235,2218,2338,1528,4778,2495,4898,7384
ACSSF,2019m1,nc,000,0178,0000123,4804,2711,2152,2563,1728,4804,875,1395,3071,2494,1345,1953,2065,4535,2531,4420,7701
ACSSF,2019m1,nc,000,0178,0000124,4921,2563,2952,2919,1898,4921,1247,2173,2889,2804,1833,2363,1451,4872,2623,5151,3941
ACSSF,2019m1,nc,000,0178,0000125,4133,1992,2215,2690,2394,4133,1471,1853,2712,2772,1550,2650,1980,4147,2395,3970,5739
ACSSF,2019m1,nc,000,0178,0000126,2832,1519,1686,1821,1196,2832,1029,1582,2746,2414,1853,1605,1133,2841,1660,3140,5605
ACSSF,2019m1,nc,000,0178,0000127,1227,1111,1171,1266,456,1227,1232,2381,2547,2487,1981,1856,1166,1683,1888,2468,4445
ACSSF,2019m1,nc,000,0178,0000128,1527,1119,997,1224,837,1527,1043,2065,2880,2521,1744,1634,1526,2040,2612,2889,3970
ACSSF,2019m1,nc,000,0178,0000129,4534,2347,2740,2808,2265,4534,751,1364,3237,2514,2120,3062,1852,4598,2110,4431,4878
ACSSF,2019m1,nc,000,0178,0000130,4562,2153,2523,2941,2129,4562,701,1472,3606,2650,1955,2609,2163,4545,1582,4869,4611
ACSSF,2019m1,nc,000,0178,0000131,2687,1533,1550,2087,1372,2687,1013,1582,2730,2817,1416,2148,1734,2525,2033,3174,4409
ACSSF,2019m1,nc,000,0178,0000132,2386,1283,1190,1380,1291,2386,768,1506,2447,2304,1277,1916,1711,2804,2257,3066,4658
ACSSF,2019m1,nc,000,0178,0000133,1483,1339,1406,1296,1463,1483,641,2074,2520,3188,2025,2760,1647,1587,2125,2734,2695
ACSSF,2019m1,nc,000,0178,0000134,3899,1606,2279,2426,1811,3899,1503,1946,3558,2801,1897,2170,1243,3906,2781,4631,3380
ACSSF,2019m1,nc,000,0178,0000135,3752,1628,2212,2202,1533,3752,842,1471,3140,2662,2534,2086,1468,3725,2855,3861,4737
