ACSSF,2019e1,nc,000,0043,0000048,,,,,,,,,,,,,,,,,,,,,,29115,872,895,733,1693,2944,3685,6677,3915,1907,1260,496,231,1305,2502,29115,1321,3902,3579,4651,4566,1546,3602,857,1118,1223,1750,1000,30150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30150,28756,26312,2444,2289,55,100,0,289,70,1035
ACSSF,2019e1,nc,000,0043,0000049,,,,,,,,,,,,,,,,,,,,,,73109,3072,1731,2663,4541,6906,11475,12093,7554,4920,5594,1332,1450,5442,4336,73109,2727,5756,11808,10837,8738,4944,11104,1769,2091,8444,3726,1165,83180,83008,997,10316,33463,38232,62914,698,6703,26200,29313,7360,191,1351,2799,3019,0,0,0,0,0,2663,108,979,283,1293,10071,0,1283,4181,4607,83180,70274,62914,7360,5360,1114,886,0,761,2074,10071
ACSSF,2019e1,nc,000,0043,0000050,637887,554649,506651,47998,33973,9745,1640,1836,804,4730,4588,97,45,0,0,1332,521,1275,6955,4243,64182,573705,11779,8636,14163,31879,50637,69423,84765,84459,60251,64644,23667,9402,27543,32457,573705,9397,31866,65073,94546,83491,46416,86708,25066,31153,52710,34599,12680,637887,635358,14164,112671,283917,224606,505393,6497,82138,228744,188014,47929,2446,11934,17287,16262,4559,1652,1717,527,663,13343,2729,4092,3661,2861,64134,840,12790,33698,16806,637887,554649,506651,47998,33973,9745,4280,4730,6955,7371,64182
ACSSF,2019e1,nc,000,0043,0000051,,,,,,,,,,,,,,,,,,,,,,48360,2508,724,772,2301,8322,7874,6372,5135,2966,1796,1419,848,3888,3435,48360,2619,8171,8749,9022,6758,2947,4427,964,657,1656,1666,724,49470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49470,47385,42107,5278,4249,685,344,527,183,265,1110
ACSSF,2019e1,nc,000,0043,0000052,,,,,,,,,,,,,,,,,,,,,,24186,1314,722,943,1351,2830,2616,3997,1884,1357,1681,261,311,1882,3037,24186,376,3436,4390,3950,3288,1909,2141,148,1264,1122,1996,166,25294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0043,0000053,,,,,,,,,,,,,,,,,,,,,,38914,1390,876,1865,1711,4034,4538,7485,5326,2920,1592,813,517,2280,3567,38914,853,3288,7447,6662,5408,2860,4231,1637,525,3202,1623,1178,40533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40533,36801,34527,2274,1607,484,183,15,983,1115,1619
ACSSF,2019e1,nc,000,0043,0000054,102342,91996,84701,7295,5586,476,852,301,80,720,545,0,0,0,175,176,221,282,2245,391,6311,96031,1732,1743,1718,3861,5943,9388,14792,14832,8010,11541,3803,2546,7768,8354,96031,1096,5923,12940,16787,25856,6221,10774,3182,1863,5726,3588,2075,102342,101863,1965,18952,43193,37753,84630,657,13884,35968,34121,7281,261,1575,3626,1819,716,161,0,301,254,3182,769,985,847,581,6054,117,2508,2451,978,102342,91996,84701,7295,5586,476,1233,720,2245,1070,6311
ACSSF,2019e1,nc,000,0043,0000055,,,,,,,,,,,,,,,,,,,,,,90071,1207,1356,1987,4530,5782,9400,13458,15470,9873,10692,3190,2469,5029,5628,90071,1658,5954,12140,13773,13921,9083,11848,3949,5397,6988,3667,1693,99810,99205,3569,16396,46593,32647,79655,1605,12570,38390,27090,7474,995,1718,2772,1989,250,146,104,0,0,2087,524,150,1011,402,9739,299,1854,4420,3166,99810,87573,80079,7494,5175,2102,217,250,1343,905,9739
ACSSF,2019e1,nc,000,0043,0000056,647768,561957,510841,51116,37802,5504,4026,1905,1879,19207,11042,1575,35,6431,124,1967,606,757,9963,5531,47780,599988,20597,12129,16384,29152,47724,73242,94956,82811,61783,65347,20672,7328,33608,34255,599988,4529,29991,56242,74070,91224,49653,98390,29932,33620,69832,45851,16654,647768,643612,17498,142501,286901,196712,510005,5644,106042,235664,162655,50742,2355,13040,18435,16912,18482,4314,5673,5453,3042,16963,3873,5050,5511,2529,47420,1312,12696,21838,11574,647768,561957,510841,51116,37802,5504,7810,19207,9963,8861,47780
ACSSF,2019e1,nc,000,0043,0000057,,,,,,,,,,,,,,,,,,,,,,54138,2357,1072,896,2438,7185,4966,6646,8187,4038,4485,2338,511,3378,5641,54138,1308,3928,6262,10703,7430,4876,7793,1675,1939,3923,3012,1289,56904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56904,52036,46929,5107,3448,837,822,189,335,1578,2766
