ACSSF,2019m1,nc,000,0043,0000050,11745,11786,11174,5330,4310,2553,647,1229,576,1468,1473,118,73,203,203,857,343,494,1673,1353,5464,11855,1724,1663,2506,3629,4571,4824,5527,5708,5008,3619,3304,1822,3268,4064,11855,1907,2850,4774,6716,5880,4085,5052,3144,3367,4479,3731,2003,11745,11912,2661,6083,12271,9642,11230,1871,5407,10181,9497,5316,1434,2439,2897,2714,1476,1158,709,344,440,2337,1498,1140,1133,861,5481,627,2670,4188,2852,11745,11786,11174,5330,4310,2553,1509,1468,1673,1832,5464
ACSSF,2019m1,nc,000,0043,0000051,,,,,,,,,,,,,,,,,,,,,,3614,908,475,432,831,2207,1360,1609,1496,989,779,646,578,1251,928,3614,1182,1780,1970,1514,1761,1466,1324,544,514,723,755,517,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567,3624,3428,1401,1364,471,312,474,142,277,668
ACSSF,2019m1,nc,000,0043,0000052,,,,,,,,,,,,,,,,,,,,,,2283,662,511,504,693,1126,837,885,797,940,845,250,270,886,1179,2283,363,1097,1164,1170,834,1132,895,150,598,520,1095,161,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0043,0000053,,,,,,,,,,,,,,,,,,,,,,3738,783,617,949,785,1338,1141,1578,1343,1199,689,496,480,1224,1765,3738,727,1184,1676,2099,1537,1084,1251,1087,397,1159,899,660,3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833,3662,3623,949,769,458,188,29,799,1049,940
ACSSF,2019m1,nc,000,0043,0000054,5123,5124,5181,1436,1352,339,455,281,132,472,417,203,203,203,216,281,197,457,1540,364,1542,5193,794,1071,721,1118,1431,1861,2593,1975,1676,1768,1520,986,2081,1572,5193,610,1429,2309,2457,4071,1798,1735,1041,748,1167,1002,978,5123,5178,929,3193,4249,4169,5179,451,2315,3986,3973,1439,342,858,1206,681,472,160,203,353,297,1714,589,959,819,472,1529,196,1019,876,628,5123,5124,5181,1436,1352,339,544,472,1540,748,1542
ACSSF,2019m1,nc,000,0043,0000055,,,,,,,,,,,,,,,,,,,,,,5778,689,892,1076,1309,1478,1863,2639,2439,1611,1742,928,1135,1407,1502,5778,702,1592,1780,2548,2219,2114,1611,1248,1613,1595,1090,768,5799,5831,1390,2201,4476,3340,5395,996,1771,4080,3129,1648,849,913,969,883,212,145,129,203,203,977,600,120,734,309,1620,327,830,1010,1076,5799,5529,5382,1643,1412,1085,156,212,687,645,1620
ACSSF,2019m1,nc,000,0043,0000056,11853,12320,12198,5093,4086,1639,1337,930,1002,2595,2147,586,61,1356,147,1064,334,396,2155,1996,5306,12400,3225,2457,2604,3168,4573,4490,5925,4780,5588,4743,2729,1610,3914,4025,12400,1151,3226,4582,5439,6585,4199,5446,3361,2884,4568,4972,2478,11853,12138,2914,7358,9840,9695,12204,1626,6018,9195,8660,5090,1129,2589,2707,3226,2545,1415,1361,991,938,2676,1637,1364,1681,1311,5312,587,2708,3362,2572,11853,12320,12198,5093,4086,1639,1777,2595,2155,2181,5306
ACSSF,2019m1,nc,000,0043,0000057,,,,,,,,,,,,,,,,,,,,,,4692,1188,567,576,861,2191,1209,1783,2334,1339,1282,1134,315,1187,1678,4692,918,1701,1361,2224,1587,1189,2359,619,894,1138,1383,587,4806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4806,4591,3924,2200,1927,484,802,231,458,1568,1022
ACSSF,2019m1,nc,000,0043,0000058,7009,7217,6939,2247,1894,813,321,952,214,1739,1735,112,203,203,203,188,222,388,1295,569,2181,7440,1106,730,953,2074,2931,2508,2878,3597,2839,2457,1886,1172,2876,1517,7440,1042,1726,3207,3460,3463,1844,3857,1392,1805,2438,1846,1134,7009,6939,1248,4004,5227,4423,6892,574,3377,5071,4293,2221,479,920,1851,1088,1705,1045,1088,434,257,1502,267,695,658,1124,2165,203,1212,1561,795,7009,7217,6939,2247,1894,813,986,1739,1295,714,2181
ACSSF,2019m1,nc,000,0043,0000059,4540,5147,4819,1937,1849,818,251,47,78,414,414,203,203,203,203,316,202,260,3022,707,811,4477,1045,1250,1779,2212,1632,1890,2570,2014,1619,2986,896,639,1894,1548,4477,2970,1624,1773,2474,2385,1468,2721,1161,1068,1480,1174,643,4540,5040,1162,2592,4597,3498,4878,640,2299,4116,3458,1755,605,780,1230,964,413,248,183,124,193,1068,530,446,636,545,811,203,401,421,594,4540,5147,4819,1937,1849,818,268,414,3022,840,811
ACSSF,2019m1,nc,000,0043,0000060,,,,,,,,,,,,,,,,,,,,,,3702,689,511,829,835,1070,995,1890,1189,833,1307,796,389,1428,1068,3702,509,990,1523,1546,1351,1052,1544,549,992,1120,1204,435,3611,3614,969,2050,2843,2180,3406,870,1734,2570,2104,1550,119,721,1052,872,359,203,359,203,203,481,342,244,199,157,573,203,202,397,359,3611,3673,3406,1550,1168,613,956,436,288,385,573
