ACSSF,2019e1,nc,000,0005,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763500,694631,316898,339101,4010,14041,440,1932,18209,347,17862,68869,42944,975,164,0,0,22986,1800,1098,702,763500,694631,68869,763500,694631,68869,36822,3605,1600,1204,20909,3159,1570,763500,694631,316898,339101,4010,14041,440,1932,18209,347,17862,68869
ACSSF,2019e1,nc,000,0005,0000083,888547,801951,86596,46403,13220,3340,1762,16880,681,1021,6576,3526,75,4027,974,2317,357,39,0,570,365,44,554,0,388,0,2674,976,78,0,1620,888547,801951,590166,166060,3372,21486,0,1028,19839,429,19410,86596,48197,4492,270,731,1136,27619,4151,2593,1558,888547,801951,86596,888547,801951,86596,46403,13220,3340,1762,16880,2317,2674,888547,801951,590166,166060,3372,21486,0,1028,19839,429,19410,86596
ACSSF,2019e1,nc,000,0005,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761753,697586,513261,147649,3004,10390,466,469,22347,1044,21303,64167,44532,3085,213,341,17,10745,5234,2247,2987,761753,697586,64167,761753,697586,64167,40289,11634,1008,1406,5054,2804,1972,761753,697586,513261,147649,3004,10390,466,469,22347,1044,21303,64167
ACSSF,2019e1,nc,000,0005,0000085,873270,774120,99150,42463,12219,2718,8373,17011,847,2505,4204,423,489,7753,790,8385,662,497,1023,1945,488,14,411,59,3286,0,7981,1758,71,0,6152,873270,774120,476710,191867,2868,81473,104,1872,19226,2208,17018,99150,47221,5749,1481,295,70,40933,3401,1377,2024,873270,774120,99150,873270,774120,99150,42463,12219,2718,8373,17011,8385,7981,873270,774120,476710,191867,2868,81473,104,1872,19226,2208,17018,99150
ACSSF,2019e1,nc,000,0005,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765013,688226,549634,110063,3507,11286,479,717,12540,121,12419,76787,56839,2054,338,318,58,13431,3749,2574,1175,765013,688226,76787,765013,688226,76787,51663,6041,1120,950,8383,3670,4960,765013,688226,549634,110063,3507,11286,479,717,12540,121,12419,76787
ACSSF,2019e1,nc,000,0005,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791470,708076,517073,152706,1392,12885,307,2676,21037,101,20936,83394,44030,4619,3667,344,0,28394,2340,1212,1128,791470,708076,83394,791470,708076,83394,56818,6810,1448,1181,11845,3235,2057,791470,708076,517073,152706,1392,12885,307,2676,21037,101,20936,83394
ACSSF,2019e1,nc,000,0005,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816402,736834,554974,145489,6776,7144,345,737,21369,491,20878,79568,53657,718,317,0,69,22409,2398,1124,1274,816402,736834,79568,816402,736834,79568,48774,4076,939,310,17301,2378,5790,816402,736834,554974,145489,6776,7144,345,737,21369,491,20878,79568
ACSSF,2019e1,nc,000,0005,0000089,815055,725647,89408,42642,17258,2470,3431,14374,1575,2786,3395,767,1907,3313,631,4850,302,224,353,1848,0,71,810,0,1242,0,4383,1250,127,0,3006,815055,725647,477371,182257,8054,23353,1348,3266,29998,1326,28672,89408,49206,5278,1784,0,80,26732,6328,2057,4271,815055,725647,89408,815055,725647,89408,42642,17258,2470,3431,14374,4850,4383,815055,725647,477371,182257,8054,23353,1348,3266,29998,1326,28672,89408
ACSSF,2019e1,nc,000,0005,0000090,796413,735835,60578,32329,8247,1527,1107,7675,55,3650,2497,40,546,887,0,6452,0,61,218,2215,2166,0,1116,43,574,59,3241,1376,441,0,1424,796413,735835,477638,154832,60771,23165,198,2261,16970,393,16577,60578,35027,1286,135,0,231,21208,2691,1629,1062,796413,735835,60578,796413,735835,60578,32329,8247,1527,1107,7675,6452,3241,796413,735835,477638,154832,60771,23165,198,2261,16970,393,16577,60578
ACSSF,2019e1,nc,000,0005,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771791,716916,590802,96932,2773,13688,440,850,11431,115,11316,54875,35803,326,802,56,72,14406,3410,2490,920,771791,716916,54875,771791,716916,54875,34017,3521,3356,575,8644,3441,1321,771791,716916,590802,96932,2773,13688,440,850,11431,115,11316,54875
ACSSF,2019e1,nc,000,0005,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772612,720806,661182,24661,12207,8290,370,2334,11762,286,11476,51806,29921,891,1335,117,81,17417,2044,1676,368,772612,720806,51806,772612,720806,51806,31921,3568,2518,392,6160,3335,3912,772612,720806,661182,24661,12207,8290,370,2334,11762,286,11476,51806
ACSSF,2019e1,nc,000,0005,0000093,891792,750374,141418,54229,11966,2653,10272,43850,1401,7763,19352,843,545,13946,0,15529,124,0,149,5700,3463,0,3040,866,2187,0,2919,286,62,0,2571,891792,750374,338885,328993,2120,51266,379,2177,26554,510,26044,141418,61917,5457,1571,241,0,69285,2947,1737,1210,891792,750374,141418,891792,750374,141418,54229,11966,2653,10272,43850,15529,2919,891792,750374,338885,328993,2120,51266,379,2177,26554,510,26044,141418
ACSSF,2019e1,nc,000,0005,0000094,780466,714087,66379,35198,7863,401,1917,12768,134,2675,1688,228,601,7442,0,3931,476,144,0,1653,467,0,608,387,196,0,4301,1608,338,0,2355,780466,714087,487534,173660,2917,28899,127,1560,19390,638,18752,66379,43088,4281,860,96,61,14021,3972,2070,1902,780466,714087,66379,780466,714087,66379,35198,7863,401,1917,12768,3931,4301,780466,714087,487534,173660,2917,28899,127,1560,19390,638,18752,66379
ACSSF,2019e1,nc,000,0005,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134126,127298,122034,2388,496,927,19,64,1370,14,1356,6828,4247,0,0,247,0,1419,915,449,466,134126,127298,6828,,,,,,,,,,,134126,127298,122034,2388,496,927,19,64,1370,14,1356,6828
ACSSF,2019e1,nc,000,0005,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151176,137371,13805,,,,,,,,,,,151176,137371,128773,4226,943,468,402,0,2559,16,2543,13805
ACSSF,2019e1,nc,000,0005,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136601,129334,7267,,,,,,,,,,,136601,129334,107096,18273,616,271,116,0,2962,0,2962,7267
ACSSF,2019e1,nc,000,0005,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122468,113019,73944,34265,481,975,167,136,3051,138,2913,9449,2572,113,1042,0,0,4508,1214,1059,155,122468,113019,9449,,,,,,,,,,,122468,113019,73944,34265,481,975,167,136,3051,138,2913,9449
ACSSF,2019e1,nc,000,0005,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128059,117374,10685,,,,,,,,,,,128059,117374,64682,47531,690,380,0,163,3928,0,3928,10685
ACSSF,2019e1,nc,000,0005,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99062,95799,3263,,,,,,,,,,,99062,95799,36458,54259,2973,843,35,52,1179,0,1179,3263
ACSSF,2019e1,nc,000,0005,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113976,108903,5073,113976,108903,5073,1316,2120,177,0,656,352,452,113976,108903,76644,28858,58,983,92,52,2216,0,2216,5073
ACSSF,2019e1,nc,000,0005,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99771,95539,4232,,,,,,,,,,,99771,95539,64007,30445,308,380,54,0,345,9,336,4232
ACSSF,2019e1,nc,000,0005,0000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145770,136277,9493,,,,,,,,,,,145770,136277,64689,67791,419,321,48,0,3009,0,3009,9493
ACSSF,2019e1,nc,000,0005,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101934,89265,12669,,,,,,,,,,,101934,89265,47614,39293,236,636,35,10,1441,84,1357,12669
ACSSF,2019e1,nc,000,0005,0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209339,179864,139688,34614,766,2028,0,37,2731,163,2568,29475,18455,309,0,0,0,9732,979,719,260,209339,179864,29475,209339,179864,29475,15137,3980,389,199,8739,722,309,209339,179864,139688,34614,766,2028,0,37,2731,163,2568,29475
ACSSF,2019e1,nc,000,0005,0000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155519,140385,15134,155519,140385,15134,7209,2023,697,62,2995,993,1155,155519,140385,81850,49161,375,6157,0,232,2610,173,2437,15134
ACSSF,2019e1,nc,000,0005,0000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137861,119714,82180,28700,567,4532,0,313,3422,602,2820,18147,3803,451,0,0,0,13267,626,67,559,137861,119714,18147,137861,119714,18147,5327,1256,216,795,4777,2831,2945,137861,119714,82180,28700,567,4532,0,313,3422,602,2820,18147
ACSSF,2019e1,nc,000,0005,0000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130174,115534,14640,130174,115534,14640,7205,1910,268,2294,1619,588,756,130174,115534,82382,26662,66,2950,0,409,3065,323,2742,14640
ACSSF,2019e1,nc,000,0005,0000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145198,119433,25765,145198,119433,25765,10197,3810,554,4849,5618,280,457,145198,119433,54396,58139,91,3806,0,395,2606,0,2606,25765
ACSSF,2019e1,nc,000,0005,0000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130114,114789,84623,21572,1890,4905,0,86,1713,0,1713,15325,10265,2422,50,0,0,2001,587,326,261,130114,114789,15325,130114,114789,15325,8429,2560,273,0,3160,738,165,130114,114789,84623,21572,1890,4905,0,86,1713,0,1713,15325
ACSSF,2019e1,nc,000,0005,0000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131781,127431,4350,,,,,,,,,,,131781,127431,84296,13106,264,26566,0,281,2918,289,2629,4350
ACSSF,2019e1,nc,000,0005,0000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136620,125505,93203,11330,456,17159,58,94,3205,302,2903,11115,4548,1026,129,295,0,4452,665,336,329,136620,125505,11115,136620,125505,11115,6341,895,108,347,1156,846,1422,136620,125505,93203,11330,456,17159,58,94,3205,302,2903,11115
ACSSF,2019e1,nc,000,0005,0000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144494,133439,11055,144494,133439,11055,4878,1358,1808,0,1045,993,973,144494,133439,97527,14635,108,17513,37,163,3456,346,3110,11055
ACSSF,2019e1,nc,000,0005,0000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177816,160365,17451,177816,160365,17451,5545,1756,329,795,7969,992,65,177816,160365,80881,61099,120,11613,0,1239,5413,387,5026,17451
ACSSF,2019e1,nc,000,0005,0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143672,117196,26476,143672,117196,26476,10719,580,621,358,12693,1103,402,143672,117196,57219,52533,48,2591,197,0,4608,75,4533,26476
ACSSF,2019e1,nc,000,0005,0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148463,135648,12815,148463,135648,12815,5201,1986,460,36,1482,2398,1252,148463,135648,103169,16769,296,12048,9,516,2841,215,2626,12815
ACSSF,2019e1,nc,000,0005,0000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136249,115119,21130,136249,115119,21130,13973,1129,0,235,3726,769,1298,136249,115119,87824,19901,42,2128,0,1629,3595,18,3577,21130
ACSSF,2019e1,nc,000,0005,0000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169591,147461,106601,33612,238,2884,72,74,3980,83,3897,22130,11448,695,1233,124,0,8358,272,103,169,169591,147461,22130,169591,147461,22130,15529,1116,7,656,2920,1588,314,169591,147461,106601,33612,238,2884,72,74,3980,83,3897,22130
ACSSF,2019e1,nc,000,0005,0000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145543,135097,73497,49139,664,5120,112,1082,5483,85,5398,10446,5458,742,160,0,0,3701,385,220,165,145543,135097,10446,145543,135097,10446,4552,1841,248,0,1983,1484,338,145543,135097,73497,49139,664,5120,112,1082,5483,85,5398,10446
ACSSF,2019e1,nc,000,0005,0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118936,106013,12923,118936,106013,12923,4976,1867,0,594,3457,788,1241,118936,106013,31609,57915,737,10873,0,443,4436,160,4276,12923
ACSSF,2019e1,nc,000,0005,0000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131681,126457,5224,,,,,,,,,,,131681,126457,87716,31165,151,4492,0,729,2204,0,2204,5224
ACSSF,2019e1,nc,000,0005,0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141014,124415,16599,141014,124415,16599,11142,927,169,0,2118,968,1275,141014,124415,70548,42683,1109,6533,0,223,3319,121,3198,16599
ACSSF,2019e1,nc,000,0005,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100524,90428,10096,100524,90428,10096,3367,1589,145,54,2751,1188,1002,100524,90428,45166,42628,100,1621,0,306,607,45,562,10096
ACSSF,2019e1,nc,000,0005,0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141059,111810,29249,141059,111810,29249,23058,1753,413,159,2854,634,378,141059,111810,60631,42228,639,3349,0,72,4891,46,4845,29249
ACSSF,2019e1,nc,000,0005,0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140712,129229,11483,140712,129229,11483,6291,1348,201,335,1504,1555,249,140712,129229,108789,14140,876,3843,58,153,1370,0,1370,11483
ACSSF,2019e1,nc,000,0005,0000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107491,99247,8244,,,,,,,,,,,107491,99247,90275,4458,57,687,0,122,3648,59,3589,8244
ACSSF,2019e1,nc,000,0005,0000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119675,113033,6642,119675,113033,6642,4583,1055,0,0,280,84,640,119675,113033,103757,6445,0,608,0,0,2223,0,2223,6642
ACSSF,2019e1,nc,000,0005,0000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136518,127683,113430,5881,305,3313,314,2052,2388,286,2102,8835,3253,47,995,0,0,4520,20,0,20,136518,127683,8835,136518,127683,8835,4560,427,57,0,2659,107,1025,136518,127683,113430,5881,305,3313,314,2052,2388,286,2102,8835
ACSSF,2019e1,nc,000,0005,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135068,125543,9525,135068,125543,9525,4198,673,623,0,2783,993,255,135068,125543,106023,14338,1082,1704,0,61,2335,14,2321,9525
ACSSF,2019e1,nc,000,0005,0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126123,117778,8345,,,,,,,,,,,126123,117778,111618,2451,88,1644,56,0,1921,0,1921,8345
ACSSF,2019e1,nc,000,0005,0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114960,109117,95711,1200,9372,765,0,0,2069,0,2069,5843,2688,55,400,117,40,1583,960,960,0,114960,109117,5843,114960,109117,5843,1966,867,732,32,520,0,1726,114960,109117,95711,1200,9372,765,0,0,2069,0,2069,5843
ACSSF,2019e1,nc,000,0005,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111463,106593,4870,111463,106593,4870,2998,477,370,309,177,446,93,111463,106593,101821,1361,1613,886,0,32,880,0,880,4870
ACSSF,2019e1,nc,000,0005,0000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151785,137678,14107,,,,,,,,,,,151785,137678,128192,5571,253,1098,0,189,2375,0,2375,14107
ACSSF,2019e1,nc,000,0005,0000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134260,129102,5158,,,,,,,,,,,134260,129102,106734,19169,950,613,0,115,1521,0,1521,5158
ACSSF,2019e1,nc,000,0005,0000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137736,129078,8658,,,,,,,,,,,137736,129078,111212,14439,195,1636,60,245,1291,0,1291,8658
ACSSF,2019e1,nc,000,0005,0000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159081,142966,16115,159081,142966,16115,13324,1103,382,0,888,328,90,159081,142966,119181,14087,217,7190,0,0,2291,0,2291,16115
ACSSF,2019e1,nc,000,0005,0000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154899,141095,13804,154899,141095,13804,6982,1253,31,636,2780,1309,813,154899,141095,114170,17823,266,4401,0,0,4435,172,4263,13804
ACSSF,2019e1,nc,000,0005,0000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107221,101950,5271,107221,101950,5271,2833,42,813,575,593,156,259,107221,101950,86524,11254,680,1389,380,181,1542,0,1542,5271
ACSSF,2019e1,nc,000,0005,0000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117333,105589,11744,117333,105589,11744,6435,1077,995,0,1956,1058,223,117333,105589,72721,27486,183,2066,0,309,2824,101,2723,11744
ACSSF,2019e1,nc,000,0005,0000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124967,108275,57155,38067,1800,7152,146,580,3375,34,3341,16692,3162,347,938,27,0,11316,902,706,196,124967,108275,16692,124967,108275,16692,8778,481,380,1431,4255,1045,322,124967,108275,57155,38067,1800,7152,146,580,3375,34,3341,16692
ACSSF,2019e1,nc,000,0005,0000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127525,111456,16069,127525,111456,16069,7130,588,44,1600,5973,557,177,127525,111456,15535,87471,110,4886,51,140,3263,0,3263,16069
ACSSF,2019e1,nc,000,0005,0000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130452,98556,31896,130452,98556,31896,12842,1263,108,3739,12282,195,1467,130452,98556,27970,54932,0,10315,125,0,5214,139,5075,31896
ACSSF,2019e1,nc,000,0005,0000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159889,149810,10079,159889,149810,10079,2482,1595,259,346,3158,2199,40,159889,149810,121859,12039,115,9900,0,618,5279,101,5178,10079
ACSSF,2019e1,nc,000,0005,0000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125412,97126,28286,125412,97126,28286,10955,1676,261,1646,11202,2215,331,125412,97126,53671,36277,210,4584,0,258,2126,0,2126,28286
ACSSF,2019e1,nc,000,0005,0000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159279,142626,16653,159279,142626,16653,6947,1325,1216,732,2037,4141,255,159279,142626,99205,35402,0,4269,12,216,3522,37,3485,16653
ACSSF,2019e1,nc,000,0005,0000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139965,123065,16900,139965,123065,16900,5079,4702,466,1057,3456,1638,502,139965,123065,62994,47805,0,6895,0,531,4840,300,4540,16900
ACSSF,2019e1,nc,000,0005,0000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142867,126517,16350,142867,126517,16350,4046,1544,592,347,4210,5364,247,142867,126517,72196,34097,0,15386,45,265,4528,0,4528,16350
ACSSF,2019e1,nc,000,0005,0000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164662,144681,19981,164662,144681,19981,11633,1700,686,1241,2030,1223,1468,164662,144681,102379,30101,162,6988,0,303,4748,393,4355,19981
ACSSF,2019e1,nc,000,0005,0000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114597,107758,6839,114597,107758,6839,2885,1260,277,461,1417,539,0,114597,107758,84478,16386,0,3125,0,850,2919,0,2919,6839
ACSSF,2019e1,nc,000,0005,0000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142017,128617,13400,142017,128617,13400,7057,700,119,687,3456,414,967,142017,128617,100706,21955,176,1169,0,451,4160,444,3716,13400
ACSSF,2019e1,nc,000,0005,0000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167609,155158,12451,167609,155158,12451,6559,2103,0,0,3108,304,377,167609,155158,133051,17435,161,2643,127,56,1685,0,1685,12451
ACSSF,2019e1,nc,000,0005,0000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143667,126443,17224,143667,126443,17224,12730,1471,1275,31,1443,0,274,143667,126443,112661,7885,570,1477,0,0,3850,0,3850,17224
ACSSF,2019e1,nc,000,0005,0000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128053,116666,11387,128053,116666,11387,7035,1882,93,20,2059,175,123,128053,116666,94657,16367,754,2346,175,132,2235,89,2146,11387
ACSSF,2019e1,nc,000,0005,0000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135976,117799,82422,28615,745,1729,0,201,4087,0,4087,18177,8560,1586,43,731,1039,5608,610,445,165,135976,117799,18177,135976,117799,18177,12220,2800,1066,574,947,0,570,135976,117799,82422,28615,745,1729,0,201,4087,0,4087,18177
ACSSF,2019e1,nc,000,0005,0000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122272,95698,61821,29083,1552,923,79,131,2109,12,2097,26574,16519,455,52,0,0,9182,366,66,300,122272,95698,26574,122272,95698,26574,18776,393,38,0,4191,138,3038,122272,95698,61821,29083,1552,923,79,131,2109,12,2097,26574
ACSSF,2019e1,nc,000,0005,0000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123051,107724,15327,123051,107724,15327,6413,1267,0,0,6458,823,366,123051,107724,64577,38818,480,1342,6,63,2438,210,2228,15327
ACSSF,2019e1,nc,000,0005,0000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108408,99660,8748,,,,,,,,,,,108408,99660,66477,28045,191,597,0,0,4350,328,4022,8748
ACSSF,2019e1,nc,000,0005,0000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180742,169012,11730,180742,169012,11730,8961,972,429,0,470,214,684,180742,169012,97120,61174,366,2936,217,579,6620,604,6016,11730
ACSSF,2019e1,nc,000,0005,0000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102139,94369,7770,102139,94369,7770,5174,940,0,247,1115,120,174,102139,94369,66921,22099,663,2310,46,0,2330,84,2246,7770
ACSSF,2019e1,nc,000,0005,0000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131797,124659,7138,,,,,,,,,,,131797,124659,102873,18402,391,660,0,253,2080,0,2080,7138
ACSSF,2019e1,nc,000,0005,0000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155914,134203,98041,23792,947,3407,22,90,7904,69,7835,21711,16258,1276,172,239,0,1562,2204,360,1844,155914,134203,21711,155914,134203,21711,13295,5282,194,1080,589,514,757,155914,134203,98041,23792,947,3407,22,90,7904,69,7835,21711
ACSSF,2019e1,nc,000,0005,0000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123431,115738,7693,,,,,,,,,,,123431,115738,97708,12506,630,991,84,194,3625,0,3625,7693
ACSSF,2019e1,nc,000,0005,0000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174102,163443,10659,174102,163443,10659,5113,646,222,310,2306,209,1853,174102,163443,130871,24701,510,1823,161,349,5028,0,5028,10659
ACSSF,2019e1,nc,000,0005,0000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142820,135778,7042,,,,,,,,,,,142820,135778,117498,10666,835,940,15,0,5824,64,5760,7042
ACSSF,2019e1,nc,000,0005,0000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104284,99001,5283,,,,,,,,,,,104284,99001,56855,32305,6897,790,0,0,2154,42,2112,5283
ACSSF,2019e1,nc,000,0005,0000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109522,96842,39164,44124,967,4219,606,497,7265,59,7206,12680,6442,2581,0,0,0,2449,1208,272,936,109522,96842,12680,109522,96842,12680,4515,3081,634,487,2190,1384,389,109522,96842,39164,44124,967,4219,606,497,7265,59,7206,12680
ACSSF,2019e1,nc,000,0005,0000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115425,102416,60323,33160,2355,1212,374,472,4520,13,4507,13009,7794,255,0,0,94,3548,1318,229,1089,115425,102416,13009,115425,102416,13009,4955,3801,688,0,1514,897,1154,115425,102416,60323,33160,2355,1212,374,472,4520,13,4507,13009
ACSSF,2019e1,nc,000,0005,0000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110562,95679,42333,42973,1565,3907,236,478,4187,382,3805,14883,8515,800,243,0,0,3380,1945,862,1083,110562,95679,14883,110562,95679,14883,4752,5339,36,1070,2210,696,780,110562,95679,42333,42973,1565,3907,236,478,4187,382,3805,14883
ACSSF,2019e1,nc,000,0005,0000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114571,104068,10503,114571,104068,10503,7543,430,0,0,2070,46,414,114571,104068,25945,26373,48422,628,59,696,1945,41,1904,10503
ACSSF,2019e1,nc,000,0005,0000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134886,123925,61047,46675,9179,1566,0,528,4930,0,4930,10961,4719,913,150,0,0,4166,1013,998,15,134886,123925,10961,134886,123925,10961,5687,2526,62,152,1538,464,532,134886,123925,61047,46675,9179,1566,0,528,4930,0,4930,10961
ACSSF,2019e1,nc,000,0005,0000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113935,99681,14254,113935,99681,14254,12628,294,306,25,64,662,275,113935,99681,64762,29707,551,1535,0,174,2952,0,2952,14254
