ACSSF,2019m1,nc,000,0027,0000071,3294,2159,3660,4213,3044,2061,3213,4101,2346,707,1715,1370,857,180,322,703,662,255,88,583,,,,,,,,,,,,,,,,,,,,,3327,4197,4152,3001,4017,3934,2361,669,2265,1038,773,561,662,378,526,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000072,6866,6251,4412,7667,7176,4770,3695,7980,5677,2753,1958,4035,4094,2401,1530,2379,2023,1087,142,1695,,,,,,,,,,,,,,,,,,,,,6847,10561,11085,7202,9922,9140,5601,2203,5413,4098,2011,3384,2024,1201,1866,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000073,7798,4270,3827,7824,4453,3094,2408,5884,3524,1577,1663,2692,3300,1165,993,2878,4216,2087,2513,2488,,,,,,,,,,,,,,,,,,,,,7833,5936,7035,4430,5390,5049,3601,1879,3243,3297,2199,2557,4216,2121,3812,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000074,6558,8088,5946,7412,6215,7492,5637,6629,5394,3955,1075,3197,2977,2214,266,2040,1571,417,174,1566,,,,,,,,,,,,,,,,,,,,,6448,8696,9566,6212,7689,8466,5359,1745,5019,2979,1479,2594,1571,1120,1116,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000075,3008,4264,3481,5430,3993,3479,3383,4959,3750,2704,146,2180,974,457,462,769,660,94,208,598,,,,,,,,,,,,,,,,,,,,,3135,5826,6356,4137,5603,5781,3750,1365,3694,974,546,798,660,522,357,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000076,4516,3845,2095,5310,3999,3553,1905,4519,2856,1141,203,2794,1821,1037,809,1192,1261,624,396,990,,,,,,,,,,,,,,,,,,,,,4459,4225,5204,3987,3921,4373,2853,1177,2708,1738,744,1532,1242,832,937,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000077,5791,1826,2680,5202,4583,1406,2268,4261,2865,1113,1211,2503,1544,581,621,1261,2693,665,458,2495,,,,,,,,,,,,,,,,,,,,,5788,3620,5559,4589,3127,4313,2853,1113,2620,1544,519,1518,2693,1145,2271,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000078,5026,1809,2468,5129,4182,1473,1880,4463,3406,680,202,3358,1524,624,982,929,861,294,69,818,,,,,,,,,,,,,,,,,,,,,5078,5459,4543,4209,5226,3531,3477,2607,2514,1524,835,1185,861,722,500,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000079,9510,7786,6403,12747,9554,5968,5548,11154,7764,3099,2920,6513,2218,334,687,1816,2362,614,192,2281,,,,,,,,,,,,,,,,,,,,,9526,12979,12813,9522,12043,10518,7794,5099,7534,2218,1575,1414,2355,723,2080,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000080,4543,4449,4486,6222,3714,4038,4539,5652,2756,1062,985,2299,3216,1876,448,2624,1193,505,235,1101,,,,,,,,,,,,,,,,,,,,,4635,4968,6452,3713,4559,5463,2759,1287,2558,3216,1207,3103,1181,929,907,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000081,5210,6405,5913,7988,5436,6074,4896,7535,5049,3132,2993,3605,1306,495,634,1118,1448,607,109,1300,,,,,,,,,,,,,,,,,,,,,5131,7414,7915,5495,7524,7337,5023,1548,4789,1229,1072,944,1448,694,1298,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
