ACSSF,NC,795,00,0000136,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02800,,79500US3702800,"Catawba County--Hickory City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000137,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02900,,79500US3702900,"Iredell (South)--Mooresville Town & Statesville City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000138,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03001,,79500US3703001,"Gaston County (Northwest)--Mount Holly City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000139,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03002,,79500US3703002,"Gaston County (Southeast)--Gastonia & Belmont Cities PUMA, North Carolina",,,
ACSSF,NC,795,00,0000140,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03101,,79500US3703101,"Charlotte City (Central) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000141,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03102,,79500US3703102,"Charlotte City (Northwest) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000142,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03103,,79500US3703103,"Charlotte City (Northeast) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000143,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03104,,79500US3703104,"Charlotte City (South) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000144,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03105,,79500US3703105,"Charlotte City (Southwest) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000145,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03106,,79500US3703106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA; North Carolina",,,
ACSSF,NC,795,00,0000146,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03107,,79500US3703107,"Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA, North Carolina",,,
ACSSF,NC,795,00,0000147,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03108,,79500US3703108,"Mecklenburg County (South)--Matthews Town (South) PUMA, North Carolina",,,
